21031209	21031629	ID=g4700	84	37	10	18	55	100	32	15	17	31	11
21031688	21032849	ID=g4701	83	37	29	40	356	473	100	107	30	50	34
21034154	21034486	ID=g4702	87	41	91	168	33	41	46	40	24	34	20
21034703	21039887	ID=g4703	89	45	232	237	44	56	70	56	29	36	21
21040207	21046649	ID=g4704	238	155	1082	2714	730	719	878	1132	239	516	319
21047281	21048055	ID=g4705	95	42	21	9	228	48	3164	2399	24	18	3989
21048857	21050200	ID=g4706	344	286	158	225	75	64	119	112	549	269	36
21050285	21050580	ID=g4707	140	81	22	42	43	63	73	54	184	107	22
21051028	21051901	ID=g4708	469	270	83	138	77	112	189	127	787	333	48
21052164	21053174	ID=g4709	129	79	21	55	44	64	76	53	150	145	19
21053202	21055944	ID=g4710	183	148	156	349	228	289	203	301	170	318	90
21057252	21057761	ID=g4711	694	702	873	2806	1589	1820	1722	2232	982	2882	659
21058674	21059263	ID=g4712	57	36	9	3	10	20	24	22	24	11	0
21060031	21062286	ID=g4713	57	36	16	6	10	20	25	24	26	17	0
21063266	21065463	ID=g4714	57	36	28	5	9	21	12	20	25	11	0
21065668	21067911	ID=g4715	57	36	51	5	11	25	11	21	24	13	0
21070375	21071890	ID=g4716	196	283	104	319	549	367	512	517	442	906	186
21073404	21073859	ID=g4717	8	36	12	16	2	20	10	3	24	10	0
21075961	21077756	ID=g4718	16	40	10	16	6	28	14	15	25	10	1
21092944	21099547	ID=g4719	18	23	8	17	44	39	28	28	37	13	1
21106475	21124087	ID=g4720	74	26	76	137	236	129	154	303	39	115	31
21127378	21128883	ID=g4721	135	69	141	651	293	297	326	251	163	438	149
21130641	21131087	ID=g4722	74	11	14	30	62	62	34	40	40	25	10
21133466	21134203	ID=g4723	86	22	37	218	112	96	120	80	71	139	39
21144575	21145480	ID=g4724	79	13	14	24	61	60	34	39	41	22	9
21149617	21149988	ID=g4725	75	15	14	25	61	63	34	41	42	22	9
21154972	21164200	ID=g4726	82	19	19	33	71	75	39	54	47	29	12
21164523	21164735	ID=g4727	81	18	15	26	70	70	36	44	46	25	10
21182587	21187809	ID=g4728	88	36	43	48	82	90	44	69	61	31	15
21192473	21192787	ID=g4729	80	36	43	53	80	89	45	72	61	30	14
21194067	21194252	ID=g4730	80	37	43	54	80	88	44	71	61	30	14
21194349	21215724	ID=g4731	95	54	60	81	100	113	64	100	78	47	16
21216346	21216501	ID=g4732	93	47	48	66	94	98	52	83	65	36	15
21217049	21217898	ID=g4733	93	47	48	66	94	99	52	84	69	36	16
21234392	21240609	ID=g4734	113	59	64	86	119	117	79	97	74	53	18
21246339	21246578	ID=g4735	112	76	230	642	402	317	297	573	158	214	81
21246668	21247051	ID=g4736	111	66	109	303	227	201	151	274	111	89	40
21250967	21251374	ID=g4737	111	60	65	85	128	120	81	98	78	55	18
21257551	21262136	ID=g4738	113	62	66	86	134	127	83	102	79	55	18
21268672	21273924	ID=g4739	118	65	69	86	198	187	84	109	84	58	21
21276181	21276432	ID=g4740	117	65	69	87	197	187	84	109	84	58	21
21282142	21282261	ID=g4741	120	66	69	86	200	190	86	111	86	59	21
21286785	21287313	ID=g4742	121	66	67	88	202	190	89	110	87	57	21
21288502	21289618	ID=g4743	4846	4384	3406	14477	17198	9438	19266	7415	20993	29074	7055
21290689	21292474	ID=g4744	355	372	315	1254	737	668	640	469	927	1302	224
21293452	21295077	ID=g4745	676	672	444	817	286	289	232	210	1732	645	55
21295806	21298874	ID=g4746	284	314	306	804	1173	953	1432	1756	1002	1401	557
21300203	21300781	ID=g4747	164	37	90	138	229	215	132	136	213	171	23
21302122	21307728	ID=g4748	47	23	67	68	783	451	455	1972	50	53	174
21311214	21311756	ID=g4749	48	24	10	66	3029	3384	337	758	104	244	194
21311944	21312764	ID=g4750	48	24	10	66	6624	7775	434	1012	61	76	224
21312798	21314487	ID=g4751	48	24	11	70	18916	20293	2247	4359	365	1288	1082
21318607	21321016	ID=g4752	67	35	75	201	444	373	624	416	51	290	158
21321927	21323121	ID=g4753	49	26	7	89	8331	5346	1204	3294	424	577	420
21323251	21323713	ID=g4754	48	26	4	90	10418	6946	1394	3241	406	905	752
21324193	21333108	ID=g4755	973	1135	2061	5891	7099	14074	2461	3113	1581	2166	923
21333179	21333319	ID=g4756	58	49	52	113	419	521	75	129	46	86	58
21333450	21335740	ID=g4757	58	49	67	171	1492	1689	275	522	78	160	134
21339652	21345426	ID=g4758	314	262	612	1252	5290	5782	1241	2043	589	1095	556
21350078	21350383	ID=g4759	65	36	35	85	856	862	169	217	67	147	89
21353198	21356954	ID=g4760	290	279	201	627	5810	6023	1164	1650	588	1103	547
21358554	21361484	ID=g4761	63	29	13	78	733	814	123	163	42	78	81
21365886	21366197	ID=g4762	81	66	76	73	116	154	67	87	40	54	30
21367637	21368548	ID=g4763	252	228	166	153	145	209	141	107	488	229	39
21368977	21370376	ID=g4764	401	474	1167	986	233	254	151	155	664	539	56
21371379	21375259	ID=g4765	395	391	1285	4522	507	528	396	536	695	636	166
21376667	21377955	ID=g4766	512	301	389	962	145	194	94	111	1134	258	38
21378258	21379156	ID=g4767	196	156	157	208	152	171	99	118	285	174	34
21379810	21381776	ID=g4768	600	213	117	427	638	913	714	233	1676	1177	121
21383342	21390085	ID=g4769	58	42	25	253	961	2775	1773	811	67	385	942
21392554	21393731	ID=g4770	61	46	20	74	35	106	75	6	37	36	34
21398692	21399771	ID=g4771	95	49	23	82	14	114	95	20	40	39	31
21401474	21403072	ID=g4772	132	84	475	680	240	236	387	247	153	312	193
21408621	21410087	ID=g4773	229	140	124	164	140	121	197	63	612	657	21
21410541	21411604	ID=g4774	526	526	457	356	143	151	306	70	1542	1060	28
21411851	21413348	ID=g4775	493	519	421	514	90	181	175	113	1235	638	45
21423346	21424442	ID=g4776	78	61	19	89	160	589	51	68	21	48	36
21424709	21429257	ID=g4777	295	360	748	1278	377	768	271	504	342	258	92
21430798	21436560	ID=g4778	547	629	1003	6197	1416	1190	1817	1930	931	2145	428
21437004	21446784	ID=g4779	119	246	353	2035	428	325	671	608	519	707	149
21446936	21448978	ID=g4780	33	74	119	238	165	158	194	320	49	236	32
21453181	21454202	ID=g4781	33	71	20	51	59	64	34	30	35	51	11
21456870	21468449	ID=g4782	46	80	62	209	72	93	63	88	40	62	15
21472780	21473136	ID=g4783	42	75	21	60	57	60	38	35	36	56	14
21484035	21495087	ID=g4784	42	75	30	69	61	65	54	48	30	50	14
21504000	21504364	ID=g4785	78	61	27	47	12	24	56	29	31	34	13
21504944	21505225	ID=g4786	78	61	29	56	12	23	52	30	31	34	13
21505439	21530161	ID=g4787	471	602	397	1360	249	203	382	348	356	604	86
21536682	21536900	ID=g4788	77	66	40	47	19	27	46	9	28	24	11
21539662	21554979	ID=g4789	302	264	241	965	304	735	330	338	487	504	116
21558942	21559391	ID=g4790	74	56	30	36	21	28	41	9	25	24	10
21566140	21566349	ID=g4791	74	56	31	42	23	25	35	12	25	7	14
21574917	21575162	ID=g4792	73	54	31	39	16	24	34	11	21	7	10
21576355	21579186	ID=g4793	97	86	98	902	338	325	619	1170	73	607	286
21580075	21580968	ID=g4794	110	84	58	281	96	122	179	314	51	146	61
21582400	21590417	ID=g4795	97	78	117	404	173	294	230	706	149	65	82
21590944	21591123	ID=g4796	74	55	28	48	24	39	38	20	22	7	5
21593136	21593399	ID=g4797	74	55	27	47	22	26	34	13	22	7	4
21599638	21601390	ID=g4798	74	55	27	23	25	28	37	22	20	8	5
21601746	21602045	ID=g4799	75	54	27	23	19	23	34	9	20	8	4
21603703	21605286	ID=g4800	860	2252	168	49	20	16	173	12	929	674	6
21606011	21606553	ID=g4801	379	363	35	23	21	17	85	11	566	299	5
21607796	21623347	ID=g4802	180	116	41	95	305	911	441	1089	204	223	97
21624339	21625360	ID=g4803	92	64	29	36	67	87	65	150	41	32	14
21627853	21641736	ID=g4804	762	750	3464	10458	2806	2103	3173	2673	1102	4644	821
21642881	21644418	ID=g4805	80	19	48	98	33	38	43	57	50	33	7
21646706	21646903	ID=g4806	74	63	12	38	19	16	8	24	31	6	1
21655763	21656789	ID=g4807	140	110	26	135	130	67	57	139	90	83	19
21660054	21660750	ID=g4808	105	107	27	52	61	98	239	154	366	435	25
21661552	21666076	ID=g4809	60	59	23	98	272	91	470	605	77	146	151
21670341	21670529	ID=g4810	32	44	11	50	39	23	48	74	17	40	11
21670569	21673332	ID=g4811	32	46	12	31	19	19	11	37	11	8	2
21673392	21673793	ID=g4812	32	45	10	26	19	18	11	31	11	8	2
21673870	21678593	ID=g4813	249	168	55	522	511	250	1128	1541	557	831	298
21680224	21680460	ID=g4814	31	44	11	23	36	18	9	24	11	7	3
21681875	21683494	ID=g4815	30	133	124	438	204	37	459	360	12	26	68
21693739	21723483	ID=g4816	60	64	184	1229	1044	199	668	1158	18	52	306
21726867	21727580	ID=g4817	51	55	13	27	38	11	23	54	7	8	15
21732570	21732869	ID=g4818	50	57	14	22	27	14	30	64	7	7	15
21733009	21733275	ID=g4819	50	57	14	23	36	13	25	67	7	7	14
21735345	21735560	ID=g4820	50	57	13	21	24	11	21	39	7	7	13
21748421	21748651	ID=g4821	50	52	16	17	22	10	22	43	7	8	12
21749056	21758358	ID=g4822	73	53	110	423	269	54	226	343	8	19	106
21767206	21767958	ID=g4823	53	56	15	19	23	13	19	27	9	1	13
21769810	21770627	ID=g4824	116	137	48	174	126	55	179	89	82	315	185
21770828	21771662	ID=g4825	55	62	15	28	2484	16	35	37	4	15	25
21772209	21773003	ID=g4826	55	61	16	26	6447	16	35	35	5	16	25
21774198	21775009	ID=g4827	55	61	17	30	3357	145	36	39	5	16	25
21776150	21776878	ID=g4828	55	60	18	31	476	17	39	37	5	17	24
21777208	21777918	ID=g4829	55	60	18	29	159	18	36	38	5	17	24
21778303	21779052	ID=g4830	55	60	18	29	134	17	36	38	5	17	24
21779513	21780211	ID=g4831	55	61	19	26	1128	17	36	38	6	17	25
21780428	21781156	ID=g4832	55	61	18	28	254	14	37	36	5	17	25
21781570	21782422	ID=g4833	73	55	37	88	54	33	115	57	21	149	101
21783474	21783942	ID=g4834	279	238	51	76	93	186	234	217	537	243	76
21784086	21784468	ID=g4835	80	69	65	61	11	29	55	55	72	91	18
21785168	21786793	ID=g4836	62	55	62	196	21	35	52	76	66	99	18
21788358	21796662	ID=g4837	227	181	152	427	224	209	466	754	366	620	187
21797359	21803661	ID=g4838	550	504	826	1547	487	302	790	399	974	1888	195
21806642	21806845	ID=g4839	47	15	14	7	5	8	23	30	11	6	16
21807259	21809457	ID=g4840	48	15	21	13	15	17	25	28	12	8	18
21812483	21815485	ID=g4841	47	16	15	7	5	12	26	36	11	6	20
21816401	21816910	ID=g4842	47	16	14	5	5	9	238	320	11	7	144
21817080	21820821	ID=g4843	272	233	235	406	206	296	251	189	450	427	84
21822497	21822721	ID=g4844	51	16	14	5	2	9	23	21	11	6	15
21825225	21827556	ID=g4845	51	16	14	0	209	122	23	21	11	6	15
21829660	21829980	ID=g4846	52	16	14	1	6	11	22	21	11	6	14
21831771	21832470	ID=g4847	54	16	13	2	6	12	25	22	12	7	15
21832972	21833919	ID=g4848	54	16	13	2	6	1438	24	22	13	8	15
21834591	21838742	ID=g4849	847	903	1844	2833	573	372	489	709	1334	774	123
21840744	21841054	ID=g4850	57	20	3	4	4	3	24	23	12	8	15
21842693	21842959	ID=g4851	54	20	4	4	4	3	24	22	12	9	15
21844666	21845034	ID=g4852	54	20	4	4	6	22	23	22	12	9	15
21859292	21859504	ID=g4853	37	22	4	5	4	6	23	23	12	9	14
21866743	21866928	ID=g4854	36	22	4	5	4	7	22	24	12	9	13
21871873	21873164	ID=g4855	36	22	6	5	4	7	11	25	12	9	13
21878268	21889621	ID=g4856	39	22	24	28	82	459	31	39	17	14	28
21896050	21896595	ID=g4857	31	22	8	9	0	9	21	24	17	11	0
21897201	21897750	ID=g4858	31	20	7	9	1	9	21	24	17	11	0
21906865	21907062	ID=g4859	43	49	14	33	70	47	191	171	78	95	443
21907106	21908743	ID=g4860	123	110	49	182	413	271	1313	683	265	752	3538
21910333	21910740	ID=g4861	25	17	26	44	24	37	97	73	25	89	61
21914648	21938646	ID=g4862	28	10	19	25	10	35	54	56	16	23	22
21952487	21952705	ID=g4863	22	8	4	11	4	11	35	18	6	3	13
21954058	21954411	ID=g4864	22	8	4	11	4	14	38	26	6	3	18
21958402	21969122	ID=g4865	158	98	20	59	289	134	849	509	255	348	345
21976756	21977073	ID=g4866	32	27	9	62	85	74	74	114	6	28	37
21979289	22000469	ID=g4867	58	35	126	565	638	455	942	1245	41	470	392
22000777	22000992	ID=g4868	25	8	3	15	8	9	15	20	1	6	5
22002834	22008924	ID=g4869	28	8	4	18	9	12	21	40	3	7	8
22009566	22014621	ID=g4870	29	8	2	17	8	12	22	31	2	8	6
22015512	22033841	ID=g4871	65	13	22	81	59	40	108	149	9	74	45
22037168	22039564	ID=g4872	37	18	87	136	106	83	111	292	12	31	48
22043173	22045096	ID=g4873	3	13	8	13	12	10	20	30	12	11	6
22045982	22055863	ID=g4874	13	17	13	17	12	12	25	33	12	15	8
22060111	22060479	ID=g4875	48	20	7	13	12	10	14	20	3	12	7
22068020	22077231	ID=g4876	57	22	38	117	126	91	203	271	12	113	91
22080105	22080305	ID=g4877	56	22	6	14	12	8	14	12	6	16	8
22081182	22086502	ID=g4878	56	23	7	17	15	9	19	26	6	17	9
22088088	22110966	ID=g4879	191	99	22	54	29	31	43	94	14	30	13
22112901	22122280	ID=g4880	211	103	18	28	22	22	17	47	14	27	13
22124587	22124926	ID=g4881	211	103	10	19	21	15	12	20	13	27	14
22133307	22133705	ID=g4882	211	103	10	18	23	16	12	22	13	28	15
22147898	22148424	ID=g4883	1	104	12	21	30	16	28	34	14	37	16
22154216	22154602	ID=g4884	228	117	12	25	25	16	19	23	12	42	16
22168920	22169048	ID=g4885	234	119	14	18	27	16	16	21	14	36	12
22170209	22170610	ID=g4886	234	119	14	18	27	16	16	21	14	36	12
22179868	22184997	ID=g4887	241	120	17	20	29	20	23	21	16	36	13
22192630	22192911	ID=g4888	249	125	17	16	29	19	22	21	17	36	14
22197129	22197452	ID=g4889	276	136	19	18	29	20	22	22	20	38	14
22198128	22199301	ID=g4890	277	136	20	18	29	20	22	22	20	38	14
22200935	22201280	ID=g4891	277	136	20	19	31	20	28	23	20	39	15
22202808	22203154	ID=g4892	277	136	20	20	32	20	27	23	20	39	15
22211054	22216509	ID=g4893	280	139	19	25	36	20	30	23	21	41	15
22217213	22234470	ID=g4894	287	143	26	28	172	76	83	168	24	77	35
22234569	22243708	ID=g4895	333	165	33	33	53	25	43	41	25	57	19
22244134	22244616	ID=g4896	330	163	21	32	41	19	36	33	24	51	13
22245708	22255355	ID=g4897	334	174	43	90	113	62	48	43	121	89	42
22257270	22268075	ID=g4898	338	174	65	137	471	168	198	749	130	123	104
22270392	22270736	ID=g4899	482	298	99	138	81	231	135	138	695	353	45
22271017	22272158	ID=g4900	549	374	130	191	102	30	144	101	681	566	16
22272984	22277875	ID=g4901	7477	7272	5545	28292	32498	17618	31952	12513	43035	55221	11647
22278643	22279279	ID=g4902	5183	5143	5965	17953	16201	11298	20181	8057	30833	27538	6804
22282933	22285019	ID=g4903	584	447	278	695	469	297	621	450	190	988	297
22285895	22287602	ID=g4904	853	761	726	622	449	200	673	165	1309	1954	72
22292740	22295252	ID=g4905	575	405	575	2696	417	384	421	478	258	635	161
22295271	22323810	ID=g4906	378	249	408	1420	227	157	274	241	125	404	84
22324749	22329456	ID=g4907	749	697	758	624	1057	1209	5077	2416	608	641	581
22330459	22334607	ID=g4908	299	217	2	52	369	85	231	29	44	80	89
22340082	22340363	ID=g4909	302	219	3	62	42	87	125	129	49	45	50
22340400	22347367	ID=g4910	309	223	16	156	250	221	478	772	50	98	166
22347696	22348116	ID=g4911	302	218	2	53	19	54	121	232	44	36	50
22348246	22348810	ID=g4912	302	218	2	53	28	51	66	34	44	36	21
22349556	22351769	ID=g4913	302	219	3	62	51	65	96	111	44	43	42
22352819	22357381	ID=g4914	304	219	6	100	138	112	297	327	49	72	89
22357393	22381042	ID=g4915	307	223	14	65	61	59	103	89	50	50	34
22383494	22383709	ID=g4916	304	199	7	55	37	47	58	32	42	41	20
22390023	22431049	ID=g4917	75	176	38	79	82	86	345	264	51	35	62
22437498	22449971	ID=g4918	765	592	666	1477	209	190	295	334	684	553	57
22451536	22452426	ID=g4919	502	473	531	1284	584	574	804	653	1375	1036	460
22454174	22463160	ID=g4920	941	880	998	2068	1070	586	960	927	2512	1819	288
22463546	22464735	ID=g4921	309	320	513	1144	912	513	2343	2381	971	1072	527
22465505	22469862	ID=g4922	669	526	1084	2411	2139	1155	2522	1545	2635	3209	869
22471467	22479766	ID=g4923	433	268	470	1296	885	488	1175	1152	368	819	330
22485722	22488482	ID=g4924	124	6	25	66	14	90	26	58	35	51	10
22488529	22489165	ID=g4925	124	6	12	58	13	44	23	36	34	48	6
22490851	22501861	ID=g4926	1518	1291	3599	7981	1498	901	1757	1085	1800	4457	287
22502982	22503956	ID=g4927	141	17	16	48	94	82	41	132	14	43	11
22514975	22515202	ID=g4928	136	21	12	43	28	18	22	38	7	20	8
22526707	22532229	ID=g4929	222	128	149	514	256	197	510	869	175	809	100
22544189	22545406	ID=g4930	484	353	73	364	402	376	644	697	288	957	295
22546140	22550289	ID=g4931	205	97	35	98	83	121	121	212	35	71	54
22552804	22553070	ID=g4932	206	97	18	47	41	26	47	50	38	78	16
22553667	22584636	ID=g4933	461	297	252	1252	1087	417	1930	1494	387	3300	452
22590486	22590844	ID=g4934	32	48	18	27	22	18	28	41	29	41	11
22592610	22600592	ID=g4935	45	53	33	67	54	54	206	118	64	422	43
22602846	22603091	ID=g4936	31	39	16	6	18	7	20	36	9	40	2
22610107	22610523	ID=g4937	31	39	16	8	18	6	20	31	10	39	2
22612615	22623253	ID=g4938	33	41	34	58	28	17	38	80	16	44	2
22642757	22643779	ID=g4939	413	485	296	316	182	198	327	252	1333	601	166
22644924	22660175	ID=g4940	40	33	26	88	76	101	24	35	11	35	2
22661434	22661731	ID=g4941	39	28	10	26	24	20	17	25	11	31	2
22664834	22672824	ID=g4942	41	32	43	662	902	2086	36	57	12	36	8
22677017	22679652	ID=g4943	145	147	191	310	190	91	244	288	115	276	87
22680943	22683268	ID=g4944	568	638	923	1047	322	347	477	515	1236	928	159
22684636	22687761	ID=g4945	1444	1423	1246	3740	900	3130	1438	847	4883	3858	714
22687878	22689510	ID=g4946	331	272	127	377	290	454	390	258	784	673	148
22691967	22693069	ID=g4947	63	25	12	27	37	17	18	46	8	26	5
22693496	22694804	ID=g4948	64	27	12	26	45	11	21	24	8	26	3
22698544	22701509	ID=g4949	62	27	12	25	450	20	70	118	8	31	8
22703563	22707397	ID=g4950	56	14	13	27	194	3	106	137	11	27	20
22707550	22713981	ID=g4951	56	14	13	30	384	18	447	1036	17	38	103
22716799	22725254	ID=g4952	102	77	107	203	94	105	85	287	261	187	35
22726251	22734979	ID=g4953	63	17	12	21	17	1	15	18	2	24	3
22735065	22743245	ID=g4954	67	19	14	21	17	1	15	18	4	26	3
22745087	22747473	ID=g4955	64	15	15	17	16	1	1	17	4	11	1
22749143	22749511	ID=g4956	62	14	14	17	16	1	1	17	5	11	1
22750180	22750795	ID=g4957	62	15	14	17	16	1	1	17	5	11	1
22756978	22757175	ID=g4958	62	15	14	18	16	1	1	17	5	11	1
22759109	22788723	ID=g4959	64	20	14	19	20	1	239	539	7	16	61
22792293	22793423	ID=g4960	47	18	47	13	18	12	6	15	12	18	3
22795140	22800815	ID=g4961	50	22	49	16	21	17	9	19	17	21	4
22824476	22829871	ID=g4962	68	38	49	3	19	14	12	16	18	28	3
22831855	22832145	ID=g4963	66	38	49	3	18	14	11	15	17	29	3
22833168	22833943	ID=g4964	66	38	48	3	18	14	11	16	17	29	3
22834105	22851221	ID=g4965	66	39	50	4	20	18	14	19	17	29	3
22851319	22857073	ID=g4966	70	41	52	3	19	14	15	17	18	29	3
22858229	22872185	ID=g4967	77	47	66	92	226	180	82	211	33	73	41
22872210	22872596	ID=g4968	72	44	48	2	49	34	8	38	18	30	9
22872612	22891851	ID=g4969	75	45	53	8	278	302	89	246	24	9	24
22893901	22896266	ID=g4970	493	244	126	260	232	273	319	240	773	584	106
22896734	22898098	ID=g4971	430	344	252	390	113	76	153	56	876	840	22
22898479	22898706	ID=g4972	136	102	78	87	133	247	181	179	212	159	61
22899070	22902614	ID=g4973	428	357	254	576	554	400	666	685	1279	847	339
22902765	22904541	ID=g4974	210	181	182	199	94	66	129	65	287	439	21
22905493	22905687	ID=g4975	88	59	54	30	41	31	49	42	49	93	24
22906593	22908454	ID=g4976	699	675	709	901	198	243	198	262	1264	397	90
22908582	22909098	ID=g4977	216	230	479	294	56	114	61	56	445	171	14
22909663	22914224	ID=g4978	461	366	376	621	624	519	599	1013	1103	962	330
22915911	22916366	ID=g4979	247	189	94	122	130	123	114	295	416	145	65
22918927	22931115	ID=g4980	119	77	98	71	163	52	87	290	21	69	14
22932873	22934346	ID=g4981	1598	1492	908	2211	239	136	301	171	1068	1074	49
22935493	22951113	ID=g4982	101	74	17	9	17	9	11	13	38	18	8
22952833	22959197	ID=g4983	114	71	18	11	15	26	11	14	34	33	7
22961235	22970010	ID=g4984	114	70	14	9	15	28	10	15	32	34	7
22973881	22974342	ID=g4985	114	69	13	8	8	12	7	10	29	24	5
22978181	22978584	ID=g4986	112	69	13	8	6	13	7	11	29	24	5
22978733	22978867	ID=g4987	112	69	13	8	6	12	7	10	29	24	5
22979473	22979913	ID=g4988	112	70	13	8	6	13	7	10	30	25	5
22981920	22983274	ID=g4989	128	84	14	10	10	13	10	15	34	25	6
22984508	22984753	ID=g4990	127	84	14	10	7	12	10	12	33	25	5
22985029	22987880	ID=g4991	129	85	16	10	7	14	10	13	33	25	5
22989420	22999428	ID=g4992	132	86	20	13	7	18	11	14	22	26	5
22999495	23008142	ID=g4993	133	88	24	19	10	32	12	16	22	30	5
23013656	23014954	ID=g4994	129	87	17	17	9	11	11	12	23	30	5
23015138	23018297	ID=g4995	129	93	18	17	9	11	11	13	25	30	5
23020104	23020397	ID=g4996	129	94	18	18	9	11	12	12	25	32	5
23022885	23023091	ID=g4997	128	95	18	18	10	12	13	4	25	32	5
23024262	23024528	ID=g4998	129	95	18	18	10	11	13	4	25	32	5
23029713	23034061	ID=g4999	367	190	71	75	749	230	369	890	1749	802	178
23038563	23051573	ID=g5000	133	97	82	122	89	363	27	99	32	33	7
23052555	23053444	ID=g5001	89	51	12	26	10	9	17	12	26	12	3
23054530	23055196	ID=g5002	89	52	12	26	10	9	17	6	26	12	4
23056209	23058187	ID=g5003	89	52	12	26	18	12	18	7	26	13	5
23060572	23061114	ID=g5004	99	58	12	26	11	11	20	8	26	13	6
23065632	23066252	ID=g5005	96	50	12	25	74	25	32	105	30	13	12
23066469	23080387	ID=g5006	58	51	15	22	80	47	39	119	30	28	10
23081812	23083066	ID=g5007	271	200	63	124	387	241	554	448	518	679	179
23083736	23086187	ID=g5008	291	280	224	302	186	88	163	156	515	519	27
23086363	23087598	ID=g5009	290	261	403	210	119	48	212	42	846	760	10
23087917	23089308	ID=g5010	1391	1625	1322	2731	814	2935	1105	768	6236	2160	609
23089767	23090385	ID=g5011	513	624	553	1072	301	1178	488	321	2547	911	238
23091172	23091692	ID=g5012	243	239	95	253	321	769	300	213	607	462	74
23092180	23096376	ID=g5013	1587	1627	1567	2651	1570	425	2167	323	4920	6008	99
23097228	23097738	ID=g5014	114	63	47	64	40	37	24	11	53	76	9
23098016	23098980	ID=g5015	283	210	276	594	241	175	286	209	409	621	71
23128922	23135700	ID=g5016	364	290	384	1491	855	1593	443	253	608	760	140
23136469	23140151	ID=g5017	397	408	260	392	166	102	226	259	850	445	59
23140163	23141832	ID=g5018	289	236	259	299	119	45	238	96	635	745	21
23142338	23142994	ID=g5019	285	259	169	235	30	13	43	29	305	169	8
23143229	23158256	ID=g5020	275	171	144	175	40	43	96	459	173	87	6
23159175	23160551	ID=g5021	2055	2077	2330	4845	332	270	648	213	3672	2630	86
23161535	23162725	ID=g5022	586	709	931	1275	135	190	185	149	1341	443	56
23163513	23166737	ID=g5023	496	533	1124	2181	614	154	735	362	1482	1746	91
23167669	23168298	ID=g5024	227	114	13	22	43	11	3	23	0	33	4
23168817	23173744	ID=g5025	684	574	519	2418	993	819	983	1347	1366	1860	277
23174481	23174870	ID=g5026	231	121	12	14	20	14	3	18	9	37	5
23175462	23188131	ID=g5027	241	130	101	107	36	195	310	153	316	1275	19
23189948	23190160	ID=g5028	235	125	14	2	21	20	5	12	27	40	5
23191538	23192985	ID=g5029	235	120	14	2	21	20	5	12	26	13	5
23193840	23196377	ID=g5030	233	118	15	2	21	23	6	13	25	13	5
23197687	23198266	ID=g5031	227	111	15	3	21	29	267	109	36	470	27
23201471	23205835	ID=g5032	464	361	338	1128	505	400	847	506	340	1631	214
23207517	23211013	ID=g5033	568	476	456	1305	444	213	348	282	429	654	81
23211601	23212245	ID=g5034	351	248	122	150	45	58	44	36	217	151	9
23213786	23231959	ID=g5035	681	504	104	164	365	107	161	149	94	58	26
23233483	23235255	ID=g5036	206	136	26	122	60	414	2947	849	50	68	762
23237120	23238445	ID=g5037	363	227	37	64	55	84	115	76	390	337	24
23239785	23242180	ID=g5038	323	288	59	134	116	354	131	53	586	296	44
23243135	23251537	ID=g5039	300	248	86	959	1015	752	1085	1651	737	1054	471
23253077	23258062	ID=g5040	145	38	15	18	27	48	31	40	48	48	7
23266061	23269560	ID=g5041	60	40	13	26	32	65	49	34	63	40	17
23269703	23269921	ID=g5042	2	39	12	6	18	43	19	14	45	9	5
23270973	23271221	ID=g5043	5	40	26	30	32	61	38	28	61	32	12
23272034	23272550	ID=g5044	46	89	25	15	23	46	39	43	76	44	5
23272699	23275461	ID=g5045	1241	1292	1285	2094	296	210	564	139	2502	2678	42
23275981	23277226	ID=g5046	225	286	331	383	99	112	170	117	468	398	49
23277491	23278162	ID=g5047	209	232	74	190	133	182	140	101	385	225	88
23279656	23280738	ID=g5048	1890	1925	2888	3577	673	498	1712	288	6631	6459	108
23281594	23282537	ID=g5049	447	222	91	159	289	303	379	566	954	788	137
23283137	23285212	ID=g5050	324	341	105	235	220	331	224	415	806	543	90
23288955	23293885	ID=g5051	104	54	18	15	74	58	6	21	30	30	5
23297404	23300188	ID=g5052	102	51	20	0	13	413	6	21	21	24	5
23301769	23302143	ID=g5053	100	5	19	0	12	48	19	16	20	22	3
23303682	23303939	ID=g5054	100	6	18	0	12	48	19	16	20	22	3
23304071	23304592	ID=g5055	100	6	18	0	12	49	19	16	20	22	3
23306173	23308253	ID=g5056	97	6	18	0	12	50	19	16	20	22	3
23310107	23310304	ID=g5057	96	6	19	0	12	51	19	17	18	22	3
23310672	23314309	ID=g5058	77	6	19	0	12	49	19	16	18	22	3
23314761	23316266	ID=g5059	77	5	18	17	555	1565	19	16	19	21	3
23316453	23316929	ID=g5060	76	5	18	17	446	1639	18	17	19	21	3
23318643	23319213	ID=g5061	76	5	18	17	11	44	18	15	19	21	3
23319626	23320138	ID=g5062	76	7	18	16	12	47	18	16	22	21	4
23320406	23328256	ID=g5063	75	7	18	18	519	760	18	16	22	21	4
23336034	23348954	ID=g5064	74	66	22	27	147	648	20	17	22	19	4
23349862	23350892	ID=g5065	53	35	12	15	165	236	13	19	17	13	4
23351239	23353962	ID=g5066	53	36	9	15	183	399	14	20	17	12	4
23355114	23357475	ID=g5067	54	39	9	19	267	534	14	19	16	12	4
23361882	23362151	ID=g5068	52	37	9	14	11	33	13	19	9	11	4
23367558	23373090	ID=g5069	37	31	15	15	11	33	13	20	10	11	4
